Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12000,18000,1200,1000,150,4,4,0.75,8,"[5, 3, 1, 1, 10, 1, 2, 1, 2, 1, 3, 2, 1, 2, 1, 4, 1, 1, 2, 4, 3, 2, 1, 1, 9, 3, 1, 3, 1, 1, 5, 4, 1, 6, 1, 1, 2, 2, 1, 1, 2, 2, 1, 8, 1, 1, 2, 5, 1, 4, 2, 1, 1, 2, 1, 10]",10.311666011810303,31.771772623062134,0.03424657534246575,0.02054794520547945,0.5958904109589042,0.5547945205479452
12000,18000,1200,1000,150,4,3,1.0,8,"[1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 6, 1, 2, 5, 3, 6, 4, 10, 1, 1, 1, 5, 5, 1, 5, 4, 1, 1, 6, 1, 8, 6, 4, 1, 1, 1, 1, 8, 3, 2, 9, 2, 9]",9.976199865341187,24.68156123161316,0.4041095890410959,0.02054794520547945,0.5616438356164384,0.6917808219178082
12000,18000,1200,1000,150,4,3,0.7142857142857143,8,"[1, 1, 1, 1, 6, 7, 1, 1, 1, 3, 1, 10, 6, 3, 3, 1, 8, 1, 3, 3, 1, 5, 3, 1, 9, 1, 2, 1, 3, 4, 4, 4, 4, 7, 1, 1, 1, 9, 5, 1, 3, 3, 9]",9.449816942214966,22.858569860458374,0.06164383561643835,0.0136986301369863,0.11643835616438356,0.07534246575342465
12000,18000,1200,1000,150,4,2,0.8333333333333334,8,"[2, 3, 9, 2, 3, 2, 1, 1, 1, 7, 3, 1, 1, 3, 1, 3, 1, 1, 2, 6, 9, 9, 1, 6, 2, 1, 3, 3, 6, 1, 2, 1, 1, 6, 1, 8, 1, 2, 1, 10, 1, 1, 2, 1, 6]",10.84978699684143,25.543423652648926,0.3493150684931507,0.02054794520547945,0.589041095890411,0.23972602739726026
12000,18000,1200,1000,150,4,8,0.9166666666666666,8,"[1, 1, 3, 4, 2, 1, 3, 3, 1, 2, 3, 1, 9, 4, 2, 1, 10, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 9, 1, 3, 1, 1, 1, 5, 8, 8, 1, 4, 2, 1, 1, 8, 1, 5, 1, 1, 2, 1, 1]",10.221381187438965,27.872750759124756,0.6232876712328768,0.04794520547945205,0.684931506849315,0.6986301369863014
12000,18000,1200,1000,150,4,9,0.8461538461538461,8,"[1, 1, 2, 1, 4, 1, 5, 1, 5, 2, 2, 1, 1, 7, 6, 9, 1, 1, 4, 1, 2, 1, 1, 8, 1, 6, 1, 6, 10, 1, 3, 1, 7, 1, 6, 1, 9, 5, 2]",10.736298561096191,22.663140058517456,0.7054794520547946,0.04794520547945205,0.7602739726027398,0.7808219178082192
12000,18000,1200,1000,150,4,4,0.875,8,"[4, 4, 5, 1, 8, 1, 1, 3, 1, 2, 1, 1, 8, 1, 6, 4, 3, 3, 4, 1, 1, 9, 6, 1, 2, 4, 3, 1, 1, 9, 6, 1, 2, 1, 10, 3, 2, 5, 1, 5]",10.012827396392822,22.185669422149658,0.678082191780822,0.02054794520547945,0.7328767123287672,0.7191780821917808
12000,18000,1200,1000,150,4,2,0.6666666666666666,8,"[1, 3, 1, 10, 3, 2, 2, 2, 1, 1, 4, 1, 1, 4, 4, 1, 1, 2, 1, 1, 3, 1, 1, 1, 9, 1, 2, 1, 10, 4, 1, 1, 8, 3, 1, 3, 6, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 6, 1, 4, 1, 3, 3, 1]",11.338760137557983,31.623239517211914,0.15753424657534246,0.0273972602739726,0.5,0.6164383561643836
12000,18000,1200,1000,150,4,3,1.0,8,"[2, 2, 3, 2, 1, 1, 1, 4, 2, 1, 2, 3, 1, 1, 2, 3, 5, 1, 1, 1, 7, 1, 1, 4, 2, 2, 5, 1, 5, 1, 2, 1, 2, 4, 6, 4, 1, 4, 1, 8, 6, 4, 1, 1, 4, 1, 1, 4, 3, 2, 10]",10.027320146560669,28.672443389892578,0.4931506849315068,0.02054794520547945,0.6095890410958904,0.6712328767123288
12000,18000,1200,1000,150,4,3,0.7142857142857143,8,"[1, 3, 1, 1, 3, 3, 6, 1, 5, 1, 6, 8, 3, 5, 3, 1, 10, 1, 3, 3, 1, 9, 1, 1, 1, 2, 1, 2, 10, 2, 8, 1, 4, 1, 2, 2, 2, 2, 5, 5, 1, 2, 2]",10.014395475387573,23.651643753051758,0.3287671232876712,0.02054794520547945,0.6643835616438356,0.7191780821917808
