Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12044,18065,1200,1000,150,4,1,1.0,4,"[1, 1, 3, 1, 3, 6, 2, 1, 4, 1, 9, 1, 7, 1, 2, 6, 1, 2, 1, 5, 9, 1, 2, 1, 9, 3, 2, 3, 1, 2, 10, 1, 10, 3, 1, 1, 10, 1, 1, 3, 9]",22.851740837097168,25.760345220565796,0.7328767123287672,0.00684931506849315,0.9246575342465754,0.9178082191780822
12044,18065,1200,1000,150,4,14,0.8888888888888888,4,"[4, 1, 1, 4, 1, 10, 1, 3, 3, 4, 7, 1, 2, 3, 6, 9, 1, 4, 7, 1, 2, 6, 2, 1, 1, 9, 2, 10, 2, 10, 1, 1, 1, 1, 9]",20.410367727279663,22.04282808303833,0.2671232876712329,0.2054794520547945,0.8424657534246576,0.8493150684931506
12044,18065,1200,1000,150,4,13,0.9411764705882353,4,"[1, 2, 1, 1, 3, 1, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 9, 1, 1, 5, 3, 8, 2, 1, 2, 2, 2, 1, 1, 10, 2, 1, 4, 1, 3, 3, 1, 7, 4, 3, 2, 1, 7, 5, 1, 1, 1]",20.685160636901855,30.797159671783447,0.8561643835616438,0.0958904109589041,0.9246575342465754,0.9246575342465754
12044,18065,1200,1000,150,4,8,0.6666666666666666,4,"[4, 2, 3, 2, 1, 7, 1, 1, 3, 3, 2, 9, 1, 1, 4, 1, 3, 9, 1, 1, 1, 2, 2, 1, 1, 2, 5, 1, 1, 6, 1, 9, 1, 5, 1, 2, 1, 1, 2, 1, 2, 7, 1, 1, 4, 1, 6, 1, 1]",21.306206703186035,29.299259901046753,0.1232876712328767,0.06164383561643835,0.6712328767123288,0.6232876712328768
12044,18065,1200,1000,150,4,9,0.8461538461538461,4,"[2, 1, 8, 1, 1, 1, 1, 1, 4, 6, 8, 1, 3, 1, 6, 1, 3, 8, 6, 1, 2, 3, 1, 7, 7, 1, 6, 4, 3, 5, 4, 2, 1, 7, 5, 1, 5]",21.12722635269165,21.69861388206482,0.4794520547945205,0.07534246575342465,0.7534246575342466,0.7671232876712328
12044,18065,1200,1000,150,4,6,0.8,8,"[1, 2, 4, 5, 2, 1, 1, 1, 5, 1, 3, 9, 2, 10, 1, 5, 1, 2, 2, 1, 2, 5, 3, 2, 8, 2, 1, 2, 1, 1, 9, 1, 2, 6, 2, 7, 2, 8, 2, 7, 1]",11.659684896469116,24.85375165939331,0.3561643835616438,0.0273972602739726,0.4178082191780822,0.3424657534246575
12044,18065,1200,1000,150,4,9,0.46153846153846156,8,"[2, 2, 10, 2, 2, 1, 8, 2, 1, 4, 2, 1, 5, 1, 1, 10, 9, 1, 2, 4, 1, 1, 2, 7, 1, 1, 2, 1, 5, 5, 2, 1, 1, 4, 2, 2, 3, 1, 10, 2, 4]",11.299099445343018,25.228962898254395,0.19863013698630136,0.0547945205479452,0.7328767123287672,0.6986301369863014
12044,18065,1200,1000,150,4,11,1.0,8,"[4, 10, 2, 10, 1, 3, 2, 2, 2, 1, 1, 6, 2, 8, 6, 3, 1, 1, 5, 1, 5, 1, 1, 5, 6, 3, 1, 2, 3, 10, 1, 1, 1, 1, 9, 1, 1, 1, 9]",10.186574935913086,24.122140169143677,0.7945205479452054,0.07534246575342465,0.8767123287671232,0.8767123287671232
12044,18065,1200,1000,150,4,7,0.5454545454545454,8,"[1, 6, 1, 3, 1, 2, 5, 1, 1, 2, 2, 4, 1, 1, 5, 1, 1, 8, 1, 1, 7, 1, 3, 10, 2, 2, 1, 1, 1, 9, 6, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 4, 2, 1, 6, 1, 4, 1, 7]",11.261139869689941,30.307021141052246,0.08904109589041095,0.04794520547945205,0.410958904109589,0.4383561643835616
12044,18065,1200,1000,150,4,3,1.0,8,"[1, 1, 2, 5, 2, 1, 2, 1, 8, 1, 1, 8, 2, 6, 3, 1, 5, 1, 2, 1, 2, 6, 1, 1, 8, 1, 4, 4, 1, 1, 10, 1, 4, 2, 8, 3, 4, 2, 2, 5, 4, 9]",11.330593347549438,25.808372259140015,0.8082191780821918,0.0273972602739726,0.7876712328767124,0.9041095890410958
12044,18065,1200,1000,150,4,0,1.0,8,"[1, 1, 1, 1, 3, 1, 6, 3, 2, 1, 1, 1, 1, 4, 1, 1, 1, 5, 1, 1, 6, 1, 9, 1, 6, 2, 1, 10, 1, 1, 1, 8, 1, 2, 4, 1, 7, 1, 1, 6, 7, 2, 4, 2, 1, 1, 3, 1, 1, 6, 9]",12.388061761856079,31.554370641708374,0.2602739726027397,0.0136986301369863,0.2602739726027397,0.6986301369863014
12044,18065,1200,1000,150,4,4,1.0,8,"[2, 4, 1, 1, 3, 2, 6, 1, 1, 1, 6, 1, 2, 5, 1, 1, 10, 1, 5, 1, 3, 10, 9, 2, 9, 5, 2, 2, 10, 2, 10, 1, 1, 1, 2, 3, 6]",10.717192649841309,21.93148922920227,0.7602739726027398,0.03424657534246575,0.8082191780821918,0.9383561643835616
12044,18065,1200,1000,150,4,14,0.8888888888888888,8,"[3, 1, 2, 1, 1, 3, 2, 1, 5, 1, 3, 1, 1, 6, 2, 4, 1, 1, 6, 3, 1, 5, 1, 8, 1, 1, 1, 10, 1, 2, 2, 10, 5, 8, 6, 3, 7, 5]",10.416355609893799,23.58125329017639,0.7945205479452054,0.08904109589041095,0.9041095890410958,0.9041095890410958
12044,18065,1200,1000,150,4,8,1.0,8,"[1, 1, 3, 5, 1, 3, 2, 4, 1, 3, 1, 2, 6, 1, 10, 9, 2, 1, 1, 1, 1, 1, 5, 1, 7, 1, 1, 1, 4, 5, 8, 1, 1, 5, 1, 3, 1, 5, 2, 7, 3, 1, 5, 2]",11.810060501098633,27.059568643569946,0.8287671232876712,0.0547945205479452,0.8493150684931506,0.863013698630137
12044,18065,1200,1000,150,4,0,1.0,8,"[3, 4, 2, 1, 1, 4, 8, 3, 1, 3, 1, 1, 3, 7, 1, 1, 1, 1, 1, 10, 5, 2, 1, 6, 2, 1, 8, 7, 3, 2, 1, 5, 3, 10, 1, 5, 1, 1, 3, 1, 2, 1, 5, 4]",12.012485265731812,26.967212915420532,0.5342465753424658,0.0,0.5342465753424658,0.6917808219178082
12044,18065,1200,1000,150,4,3,0.8571428571428571,8,"[1, 1, 8, 2, 2, 5, 1, 1, 1, 2, 1, 1, 2, 4, 6, 1, 1, 4, 1, 5, 1, 9, 4, 5, 1, 3, 1, 2, 10, 2, 1, 5, 6, 5, 6, 1, 6, 1, 1, 4, 1, 1, 2, 10]",10.619861125946045,25.90452218055725,0.3150684931506849,0.0410958904109589,0.8082191780821918,0.8767123287671232
12044,18065,1200,1000,150,4,8,1.0,8,"[10, 1, 3, 10, 1, 4, 2, 2, 4, 2, 5, 4, 4, 7, 1, 2, 1, 10, 2, 1, 3, 6, 3, 7, 1, 1, 1, 9, 10, 5, 5, 1, 6]",11.545794248580933,21.230551958084106,0.684931506849315,0.06164383561643835,0.9315068493150684,0.9315068493150684
12044,18065,1200,1000,150,4,9,1.0,8,"[1, 1, 1, 1, 1, 1, 4, 2, 2, 4, 3, 1, 1, 7, 2, 1, 5, 1, 1, 3, 10, 1, 2, 2, 4, 6, 1, 1, 6, 3, 4, 1, 1, 1, 2, 8, 8, 8, 10, 1, 1, 3, 6]",11.439438581466675,26.59243106842041,0.7123287671232876,0.06164383561643835,0.9246575342465754,0.9246575342465754
12044,18065,1200,1000,150,4,9,0.7692307692307693,8,"[1, 1, 1, 2, 4, 1, 1, 7, 4, 3, 6, 1, 1, 6, 5, 1, 2, 5, 1, 1, 1, 2, 9, 1, 1, 1, 3, 1, 1, 1, 5, 1, 2, 7, 1, 2, 9, 4, 7, 1, 1, 2, 1, 3, 3, 1, 2, 2]",11.529373407363892,28.529805898666382,0.4657534246575342,0.0547945205479452,0.773972602739726,0.7876712328767124
12044,18065,1200,1000,150,4,4,0.75,8,"[3, 1, 3, 3, 1, 7, 3, 10, 1, 1, 3, 2, 7, 1, 4, 5, 1, 5, 1, 1, 6, 2, 10, 2, 1, 1, 6, 1, 5, 10, 4, 2, 1, 4, 1, 3, 2, 1, 2, 7]",10.975147485733032,24.310553312301636,0.4657534246575342,0.02054794520547945,0.4931506849315068,0.7123287671232876
12044,18065,1200,1000,150,4,5,1.0,8,"[1, 1, 2, 3, 3, 1, 3, 1, 4, 1, 5, 1, 4, 2, 1, 7, 5, 2, 1, 6, 1, 1, 3, 2, 1, 2, 3, 1, 9, 1, 1, 10, 4, 1, 10, 10, 1, 7, 6, 1, 1, 1, 8]",11.24458122253418,26.68238615989685,0.2191780821917808,0.0684931506849315,0.8835616438356164,0.910958904109589
12044,18065,1200,1000,150,4,1,0.8,8,"[1, 1, 4, 1, 6, 1, 5, 2, 1, 2, 1, 6, 8, 1, 2, 2, 4, 7, 1, 1, 6, 1, 1, 2, 1, 1, 5, 3, 2, 1, 1, 1, 9, 2, 1, 1, 1, 2, 6, 1, 1, 4, 3, 2, 1, 4, 1, 2, 1, 10, 9]",12.036448955535889,30.884471893310547,0.21232876712328766,0.0,0.0821917808219178,0.02054794520547945
12044,18065,1200,1000,150,4,2,1.0,8,"[2, 6, 6, 3, 3, 2, 2, 4, 1, 4, 1, 2, 8, 1, 6, 4, 1, 3, 2, 1, 5, 2, 1, 1, 1, 5, 1, 1, 1, 7, 2, 1, 1, 3, 4, 2, 6, 4, 3, 4, 1, 8, 10]",11.683310985565186,26.232892513275146,0.273972602739726,0.0273972602739726,0.5684931506849316,0.8561643835616438
12044,18065,1200,1000,150,4,7,0.9090909090909091,8,"[3, 1, 8, 1, 4, 4, 4, 2, 1, 9, 5, 2, 1, 7, 4, 1, 9, 3, 4, 1, 1, 1, 2, 10, 1, 1, 5, 8, 1, 1, 10, 5, 8, 6]",11.483503341674805,21.014840602874756,0.636986301369863,0.07534246575342465,0.773972602739726,0.8082191780821918
12044,18065,1200,1000,150,4,1,1.0,8,"[1, 1, 5, 5, 4, 1, 4, 1, 1, 1, 8, 3, 7, 1, 1, 9, 2, 2, 1, 1, 3, 6, 1, 8, 2, 10, 7, 2, 3, 6, 1, 1, 2, 1, 10, 1, 2, 1, 1, 8, 3]",12.206960201263428,25.727372884750366,0.7534246575342466,0.00684931506849315,0.5547945205479452,0.8424657534246576
